Member_number,Date,productId,items,productName,price,Category,total_payment,Year-Month
2068,2015-04-07,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2015-04
3035,2015-05-09,138,1,candles,2.7,Household & Hygiene,2.7,2015-05
2597,2015-05-08,114,2,napkins,21.8,Household & Hygiene,43.6,2015-05
1306,2015-01-08,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,2015-01
1789,2015-04-24,137,2,male cosmetics,10.6,Personal Care,21.2,2015-04
1003,2015-02-10,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2015-02
3378,2015-01-13,25,3,canned beer,1.1,Beverages,3.3000000000000003,2015-01
4460,2015-05-01,76,1,sliced cheese,4.2,Dairy,4.2,2015-05
1961,2015-06-21,77,1,dish cleaner,2.5,Household & Hygiene,2.5,2015-06
4576,2015-06-18,40,2,grapes,9.4,Fresh Food,18.8,2015-06
3061,2015-02-10,26,1,berries,10.8,Fresh Food,10.8,2015-02
1016,2015-07-19,32,2,red/blush wine,12.2,Beverages,24.4,2015-07
3528,2015-05-19,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2015-05
4566,2015-03-10,11,2,butter,3.2,Dairy,6.4,2015-03
1979,2015-11-20,36,3,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,2015-11
3662,2015-12-03,2,2,whole milk,1.8,Dairy,3.6,2015-12
2700,2015-05-13,18,3,yogurt,2.2,Dairy,6.6000000000000005,2015-05
2432,2015-12-12,54,3,condensed milk,3.5,Dairy,10.5,2015-12
2693,2015-08-17,18,1,yogurt,2.2,Dairy,2.2,2015-08
1456,2015-11-20,69,1,domestic eggs,1.25,Fresh Food,1.25,2015-11
4081,2015-10-20,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2015-10
4588,2015-06-30,50,2,bottled beer,1.8,Beverages,3.6,2015-06
1892,2015-03-08,15,2,specialty bar,5.2,Bakery & Sweets,10.4,2015-03
1922,2015-02-07,3,1,pip fruit,3.0,Fresh Food,3.0,2015-02
1440,2015-12-06,1,2,tropical fruit,7.8,Fresh Food,15.6,2015-12
1420,2015-06-19,96,2,hygiene articles,7.5,Household & Hygiene,15.0,2015-06
2273,2015-10-21,4,2,other vegetables,0.8,Fresh Food,1.6,2015-10
4910,2015-11-25,24,3,pastry,3.1,Bakery & Sweets,9.3,2015-11
4593,2015-08-04,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2015-08
1380,2015-11-21,38,2,soda,0.8,Beverages,1.6,2015-11
4035,2015-07-26,91,1,frozen dessert,2.8,Frozen & Processed Food,2.8,2015-07
3063,2015-12-28,22,2,root vegetables,1.8,Fresh Food,3.6,2015-12
2558,2015-08-12,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2015-08
1744,2015-06-27,38,3,soda,0.8,Beverages,2.4000000000000004,2015-06
3162,2015-06-06,17,2,bottled water,0.5,Beverages,1.0,2015-06
3216,2015-02-12,44,2,newspapers,3.2,Specialty & Seasonal,6.4,2015-02
4783,2015-01-27,18,1,yogurt,2.2,Dairy,2.2,2015-01
2592,2015-09-25,50,1,bottled beer,1.8,Beverages,1.8,2015-09
3141,2015-07-19,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2015-07
2315,2015-12-20,4,2,other vegetables,0.8,Fresh Food,1.6,2015-12
3318,2015-01-12,104,1,cat food,11.2,Pet Care,11.2,2015-01
4594,2015-05-02,135,3,meat spreads,7.8,Fresh Food,23.4,2015-05
2428,2015-08-14,56,1,white wine,14.2,Beverages,14.2,2015-08
4613,2015-05-17,12,2,fruit/vegetable juice,2.1,Beverages,4.2,2015-05
1676,2015-10-11,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,2015-10
1259,2015-11-21,76,3,sliced cheese,4.2,Dairy,12.600000000000001,2015-11
3930,2015-07-12,18,3,yogurt,2.2,Dairy,6.6000000000000005,2015-07
3995,2015-06-26,3,3,pip fruit,3.0,Fresh Food,9.0,2015-06
1038,2015-12-14,11,2,butter,3.2,Dairy,6.4,2015-12
4794,2015-09-06,38,3,soda,0.8,Beverages,2.4000000000000004,2015-09
3077,2015-01-05,92,1,vinegar,1.5,Pantry Staples,1.5,2015-01
1161,2015-03-14,2,1,whole milk,1.8,Dairy,1.8,2015-03
1800,2015-04-16,20,2,brown bread,0.8,Bakery & Sweets,1.6,2015-04
1717,2015-11-09,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-11
1888,2015-06-06,76,1,sliced cheese,4.2,Dairy,4.2,2015-06
2138,2015-03-04,22,1,root vegetables,1.8,Fresh Food,1.8,2015-03
1866,2015-02-13,17,1,bottled water,0.5,Beverages,0.5,2015-02
4745,2015-09-29,101,3,canned fish,2.1,Frozen & Processed Food,6.300000000000001,2015-09
1269,2015-09-12,2,1,whole milk,1.8,Dairy,1.8,2015-09
4721,2015-06-15,117,3,rum,5.2,Beverages,15.600000000000001,2015-06
2885,2015-03-22,150,3,nut snack,4.9,Snacks,14.700000000000001,2015-03
1435,2015-04-24,59,3,hard cheese,4.5,Dairy,13.5,2015-04
1887,2015-02-03,7,2,citrus fruit,1.5,Fresh Food,3.0,2015-02
4776,2015-03-26,3,2,pip fruit,3.0,Fresh Food,6.0,2015-03
4313,2015-05-16,142,3,seasonal products,5.4,Specialty & Seasonal,16.200000000000003,2015-05
3545,2015-08-28,26,3,berries,10.8,Fresh Food,32.400000000000006,2015-08
2307,2015-03-12,22,2,root vegetables,1.8,Fresh Food,3.6,2015-03
1215,2015-01-18,103,2,semi-finished bread,1.1,Frozen & Processed Food,2.2,2015-01
1428,2015-01-18,2,3,whole milk,1.8,Dairy,5.4,2015-01
4297,2015-10-27,16,2,butter milk,6.1,Dairy,12.2,2015-10
1812,2015-10-14,18,1,yogurt,2.2,Dairy,2.2,2015-10
2217,2015-12-02,69,3,domestic eggs,1.25,Fresh Food,3.75,2015-12
2378,2015-04-15,24,3,pastry,3.1,Bakery & Sweets,9.3,2015-04
2397,2015-06-23,44,2,newspapers,3.2,Specialty & Seasonal,6.4,2015-06
3419,2015-08-20,86,1,soap,3.8,Household & Hygiene,3.8,2015-08
4131,2015-03-29,84,2,female sanitary products,2.5,Personal Care,5.0,2015-03
2220,2015-08-04,50,1,bottled beer,1.8,Beverages,1.8,2015-08
3870,2015-03-21,41,1,processed cheese,6.4,Dairy,6.4,2015-03
1483,2015-06-14,79,3,specialty cheese,12.14,Dairy,36.42,2015-06
3449,2015-11-29,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2015-11
1959,2015-12-13,18,3,yogurt,2.2,Dairy,6.6000000000000005,2015-12
4825,2015-01-17,11,1,butter,3.2,Dairy,3.2,2015-01
3289,2015-05-02,8,3,beef,19.5,Fresh Food,58.5,2015-05
1256,2015-08-29,11,1,butter,3.2,Dairy,3.2,2015-08
3369,2015-03-23,64,2,UHT-milk,2.1,Dairy,4.2,2015-03
2191,2015-10-25,16,1,butter milk,6.1,Dairy,6.1,2015-10
4645,2015-12-06,50,2,bottled beer,1.8,Beverages,3.6,2015-12
3818,2015-08-08,70,1,margarine,3.5,Pantry Staples,3.5,2015-08
3857,2015-11-04,98,1,light bulbs,5.7,Household & Hygiene,5.7,2015-11
3651,2015-07-31,71,3,shopping bags,5.12,Household & Hygiene,15.36,2015-07
3689,2015-07-29,66,1,onions,1.3,Fresh Food,1.3,2015-07
2513,2015-12-15,18,1,yogurt,2.2,Dairy,2.2,2015-12
2110,2015-07-29,36,2,frozen meals,9.7,Frozen & Processed Food,19.4,2015-07
4895,2015-07-21,24,3,pastry,3.1,Bakery & Sweets,9.3,2015-07
2756,2015-07-31,28,3,misc. beverages,1.2,Beverages,3.5999999999999996,2015-07
1960,2015-01-09,18,1,yogurt,2.2,Dairy,2.2,2015-01
3924,2015-10-29,103,1,semi-finished bread,1.1,Frozen & Processed Food,1.1,2015-10
3020,2015-08-27,56,2,white wine,14.2,Beverages,28.4,2015-08
4531,2015-08-10,37,1,herbs,6.5,Fresh Food,6.5,2015-08
4901,2015-02-14,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,2015-02
3787,2015-09-24,18,3,yogurt,2.2,Dairy,6.6000000000000005,2015-09
3688,2015-09-24,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2015-09
4717,2015-04-10,20,2,brown bread,0.8,Bakery & Sweets,1.6,2015-04
2210,2015-09-25,69,3,domestic eggs,1.25,Fresh Food,3.75,2015-09
4152,2015-05-29,46,2,pasta,3.1,Pantry Staples,6.2,2015-05
4507,2015-06-18,65,1,candy,3.6,Bakery & Sweets,3.6,2015-06
1118,2015-05-13,62,1,pickled vegetables,2.7,Fresh Food,2.7,2015-05
4953,2015-05-07,27,2,coffee,8.5,Beverages,17.0,2015-05
4417,2015-01-21,36,3,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,2015-01
2358,2015-12-15,59,2,hard cheese,4.5,Dairy,9.0,2015-12
3122,2015-02-05,83,3,white bread,0.3,Bakery & Sweets,0.8999999999999999,2015-02
3920,2015-05-10,114,2,napkins,21.8,Household & Hygiene,43.6,2015-05
4592,2015-12-08,101,2,canned fish,2.1,Frozen & Processed Food,4.2,2015-12
1326,2015-11-09,18,2,yogurt,2.2,Dairy,4.4,2015-11
3729,2015-11-29,20,1,brown bread,0.8,Bakery & Sweets,0.8,2015-11
2627,2015-10-31,18,1,yogurt,2.2,Dairy,2.2,2015-10
3393,2015-11-07,2,3,whole milk,1.8,Dairy,5.4,2015-11
4302,2015-08-03,18,2,yogurt,2.2,Dairy,4.4,2015-08
1734,2015-02-15,78,1,baking powder,1.8,Pantry Staples,1.8,2015-02
3635,2015-02-26,50,2,bottled beer,1.8,Beverages,3.6,2015-02
3232,2015-12-18,56,3,white wine,14.2,Beverages,42.599999999999994,2015-12
2805,2015-04-18,17,1,bottled water,0.5,Beverages,0.5,2015-04
2214,2015-01-19,22,3,root vegetables,1.8,Fresh Food,5.4,2015-01
4725,2015-12-02,83,1,white bread,0.3,Bakery & Sweets,0.3,2015-12
4975,2015-11-02,49,2,beverages,1.1,Beverages,2.2,2015-11
3393,2015-02-23,27,3,coffee,8.5,Beverages,25.5,2015-02
4456,2015-08-08,60,1,cream cheese,6.3,Dairy,6.3,2015-08
4744,2015-08-29,12,1,fruit/vegetable juice,2.1,Beverages,2.1,2015-08
1264,2015-07-30,1,2,tropical fruit,7.8,Fresh Food,15.6,2015-07
3104,2015-05-18,113,3,spices,1.2,Pantry Staples,3.5999999999999996,2015-05
4966,2015-01-25,45,3,curd,9.8,Dairy,29.400000000000002,2015-01
4183,2015-01-15,69,3,domestic eggs,1.25,Fresh Food,3.75,2015-01
3786,2015-02-10,64,2,UHT-milk,2.1,Dairy,4.2,2015-02
3299,2015-02-28,60,1,cream cheese,6.3,Dairy,6.3,2015-02
1656,2015-07-07,83,1,white bread,0.3,Bakery & Sweets,0.3,2015-07
4753,2015-03-05,142,3,seasonal products,5.4,Specialty & Seasonal,16.200000000000003,2015-03
2857,2015-04-18,63,1,liquor (appetizer),11.2,Beverages,11.2,2015-04
3692,2015-10-18,13,3,packaged fruit/vegetables,3.5,Fresh Food,10.5,2015-10
2613,2015-08-23,69,2,domestic eggs,1.25,Fresh Food,2.5,2015-08
3509,2015-07-08,96,2,hygiene articles,7.5,Household & Hygiene,15.0,2015-07
3048,2015-10-06,27,2,coffee,8.5,Beverages,17.0,2015-10
1160,2015-08-21,27,3,coffee,8.5,Beverages,25.5,2015-08
2629,2015-04-26,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,2015-04
1444,2015-06-06,62,2,pickled vegetables,2.7,Fresh Food,5.4,2015-06
2578,2015-12-01,45,3,curd,9.8,Dairy,29.400000000000002,2015-12
4184,2015-06-28,103,3,semi-finished bread,1.1,Frozen & Processed Food,3.3000000000000003,2015-06
3201,2015-11-27,2,2,whole milk,1.8,Dairy,3.6,2015-11
3311,2015-05-02,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,2015-05
4294,2015-01-08,85,2,cling film/bags,2.2,Household & Hygiene,4.4,2015-01
2283,2015-01-18,71,1,shopping bags,5.12,Household & Hygiene,5.12,2015-01
3325,2015-11-07,44,1,newspapers,3.2,Specialty & Seasonal,3.2,2015-11
3621,2015-11-02,11,3,butter,3.2,Dairy,9.600000000000001,2015-11
1968,2015-10-03,7,2,citrus fruit,1.5,Fresh Food,3.0,2015-10
3717,2015-04-01,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2015-04
4704,2015-08-18,65,1,candy,3.6,Bakery & Sweets,3.6,2015-08
3904,2015-05-11,26,2,berries,10.8,Fresh Food,21.6,2015-05
2336,2015-10-07,36,3,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,2015-10
3546,2015-11-22,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2015-11
3797,2015-08-23,4,1,other vegetables,0.8,Fresh Food,0.8,2015-08
4607,2015-12-15,76,3,sliced cheese,4.2,Dairy,12.600000000000001,2015-12
4522,2015-05-18,138,3,candles,2.7,Household & Hygiene,8.100000000000001,2015-05
4695,2015-10-13,2,2,whole milk,1.8,Dairy,3.6,2015-10
4919,2015-03-30,24,3,pastry,3.1,Bakery & Sweets,9.3,2015-03
3289,2015-03-15,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2015-03
1200,2015-09-26,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2015-09
3789,2015-09-06,22,1,root vegetables,1.8,Fresh Food,1.8,2015-09
1289,2015-11-08,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,2015-11
2415,2015-04-29,152,2,softener,11.8,Household & Hygiene,23.6,2015-04
1943,2015-09-30,2,2,whole milk,1.8,Dairy,3.6,2015-09
3685,2015-08-26,45,2,curd,9.8,Dairy,19.6,2015-08
3447,2015-11-27,123,3,mustard,5.2,Pantry Staples,15.600000000000001,2015-11
2164,2015-10-08,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-10
4107,2015-02-05,69,3,domestic eggs,1.25,Fresh Food,3.75,2015-02
2744,2015-05-19,12,2,fruit/vegetable juice,2.1,Beverages,4.2,2015-05
1051,2015-08-12,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2015-08
2087,2015-04-09,20,2,brown bread,0.8,Bakery & Sweets,1.6,2015-04
1020,2015-10-13,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2015-10
4546,2015-04-09,3,3,pip fruit,3.0,Fresh Food,9.0,2015-04
1182,2015-11-29,3,2,pip fruit,3.0,Fresh Food,6.0,2015-11
2727,2015-12-15,74,3,whipped/sour cream,5.5,Dairy,16.5,2015-12
4314,2015-04-29,50,2,bottled beer,1.8,Beverages,3.6,2015-04
2745,2015-02-19,73,3,oil,3.4,Pantry Staples,10.2,2015-02
3147,2015-02-20,81,3,Instant food products,0.6,Frozen & Processed Food,1.7999999999999998,2015-02
2677,2015-12-07,64,3,UHT-milk,2.1,Dairy,6.300000000000001,2015-12
2321,2015-04-08,2,3,whole milk,1.8,Dairy,5.4,2015-04
4708,2015-10-02,20,1,brown bread,0.8,Bakery & Sweets,0.8,2015-10
3225,2015-12-12,4,2,other vegetables,0.8,Fresh Food,1.6,2015-12
3401,2015-09-28,22,1,root vegetables,1.8,Fresh Food,1.8,2015-09
3735,2015-04-27,82,3,pet care,5.8,Pet Care,17.4,2015-04
2486,2015-11-25,18,3,yogurt,2.2,Dairy,6.6000000000000005,2015-11
4790,2015-08-15,44,2,newspapers,3.2,Specialty & Seasonal,6.4,2015-08
1730,2015-09-19,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2015-09
4724,2015-02-12,2,2,whole milk,1.8,Dairy,3.6,2015-02
4951,2015-01-09,2,2,whole milk,1.8,Dairy,3.6,2015-01
1341,2015-10-30,26,3,berries,10.8,Fresh Food,32.400000000000006,2015-10
4519,2015-09-02,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,2015-09
2914,2015-04-01,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2015-04
3916,2015-10-04,7,2,citrus fruit,1.5,Fresh Food,3.0,2015-10
4145,2015-04-11,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2015-04
3657,2015-01-27,69,1,domestic eggs,1.25,Fresh Food,1.25,2015-01
2546,2015-05-07,123,1,mustard,5.2,Pantry Staples,5.2,2015-05
2738,2015-02-03,22,1,root vegetables,1.8,Fresh Food,1.8,2015-02
1491,2015-12-30,23,1,pork,7.2,Fresh Food,7.2,2015-12
3268,2015-04-18,70,2,margarine,3.5,Pantry Staples,7.0,2015-04
1820,2015-04-07,29,1,ham,15.2,Fresh Food,15.2,2015-04
1923,2015-12-06,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-12
2968,2015-10-17,71,2,shopping bags,5.12,Household & Hygiene,10.24,2015-10
4970,2015-08-08,24,3,pastry,3.1,Bakery & Sweets,9.3,2015-08
4827,2015-10-03,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2015-10
3474,2015-04-07,136,2,dishes,6.8,Specialty & Seasonal,13.6,2015-04
4417,2015-03-19,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,2015-03
3061,2015-11-05,69,1,domestic eggs,1.25,Fresh Food,1.25,2015-11
4364,2015-05-25,11,1,butter,3.2,Dairy,3.2,2015-05
2887,2015-01-17,2,3,whole milk,1.8,Dairy,5.4,2015-01
1292,2015-10-24,23,1,pork,7.2,Fresh Food,7.2,2015-10
1693,2015-12-27,24,2,pastry,3.1,Bakery & Sweets,6.2,2015-12
2267,2015-01-07,119,2,long life bakery product,9.9,Bakery & Sweets,19.8,2015-01
2663,2015-09-10,24,2,pastry,3.1,Bakery & Sweets,6.2,2015-09
1551,2015-06-11,18,1,yogurt,2.2,Dairy,2.2,2015-06
3421,2015-05-12,18,1,yogurt,2.2,Dairy,2.2,2015-05
2785,2015-07-12,2,3,whole milk,1.8,Dairy,5.4,2015-07
4326,2015-05-02,121,2,sweet spreads,5.4,Bakery & Sweets,10.8,2015-05
2871,2015-12-20,22,3,root vegetables,1.8,Fresh Food,5.4,2015-12
4969,2015-05-26,17,1,bottled water,0.5,Beverages,0.5,2015-05
3463,2015-09-24,18,3,yogurt,2.2,Dairy,6.6000000000000005,2015-09
1504,2015-11-30,2,1,whole milk,1.8,Dairy,1.8,2015-11
2528,2015-10-19,70,2,margarine,3.5,Pantry Staples,7.0,2015-10
1959,2015-05-15,103,2,semi-finished bread,1.1,Frozen & Processed Food,2.2,2015-05
2479,2015-01-13,44,1,newspapers,3.2,Specialty & Seasonal,3.2,2015-01
4809,2015-04-13,45,1,curd,9.8,Dairy,9.8,2015-04
4047,2015-03-06,49,1,beverages,1.1,Beverages,1.1,2015-03
2781,2015-01-11,18,2,yogurt,2.2,Dairy,4.4,2015-01
1837,2015-01-03,22,1,root vegetables,1.8,Fresh Food,1.8,2015-01
3288,2015-04-26,2,2,whole milk,1.8,Dairy,3.6,2015-04
1152,2015-04-20,36,3,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,2015-04
1641,2015-06-23,74,2,whipped/sour cream,5.5,Dairy,11.0,2015-06
2685,2015-07-19,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-07
3599,2015-01-08,7,2,citrus fruit,1.5,Fresh Food,3.0,2015-01
2114,2015-11-06,2,2,whole milk,1.8,Dairy,3.6,2015-11
2019,2015-09-08,4,1,other vegetables,0.8,Fresh Food,0.8,2015-09
4019,2015-03-19,40,2,grapes,9.4,Fresh Food,18.8,2015-03
3663,2015-06-28,83,1,white bread,0.3,Bakery & Sweets,0.3,2015-06
3170,2015-12-03,18,1,yogurt,2.2,Dairy,2.2,2015-12
3537,2015-09-24,45,1,curd,9.8,Dairy,9.8,2015-09
3918,2015-06-22,8,2,beef,19.5,Fresh Food,39.0,2015-06
3507,2015-07-22,24,1,pastry,3.1,Bakery & Sweets,3.1,2015-07
4453,2015-05-22,20,3,brown bread,0.8,Bakery & Sweets,2.4000000000000004,2015-05
2769,2015-07-31,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2015-07
2291,2015-04-10,101,1,canned fish,2.1,Frozen & Processed Food,2.1,2015-04
1677,2015-02-21,53,3,specialty chocolate,18.8,Bakery & Sweets,56.400000000000006,2015-02
1499,2015-03-06,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,2015-03
2274,2015-01-05,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2015-01
2186,2015-04-02,25,2,canned beer,1.1,Beverages,2.2,2015-04
4437,2015-08-07,100,2,chewing gum,0.5,Specialty & Seasonal,1.0,2015-08
4856,2015-01-03,15,2,specialty bar,5.2,Bakery & Sweets,10.4,2015-01
3413,2015-09-23,14,1,chocolate,11.5,Bakery & Sweets,11.5,2015-09
4741,2015-09-25,2,1,whole milk,1.8,Dairy,1.8,2015-09
4406,2015-05-27,100,1,chewing gum,0.5,Specialty & Seasonal,0.5,2015-05
2601,2015-04-30,53,1,specialty chocolate,18.8,Bakery & Sweets,18.8,2015-04
4845,2015-10-12,26,2,berries,10.8,Fresh Food,21.6,2015-10
3695,2015-07-09,76,2,sliced cheese,4.2,Dairy,8.4,2015-07
2202,2015-02-28,45,3,curd,9.8,Dairy,29.400000000000002,2015-02
1027,2015-02-25,32,3,red/blush wine,12.2,Beverages,36.599999999999994,2015-02
1744,2015-09-28,50,1,bottled beer,1.8,Beverages,1.8,2015-09
4864,2015-12-04,3,2,pip fruit,3.0,Fresh Food,6.0,2015-12
3730,2015-07-27,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-07
2127,2015-01-01,62,3,pickled vegetables,2.7,Fresh Food,8.100000000000001,2015-01
2672,2015-11-26,24,3,pastry,3.1,Bakery & Sweets,9.3,2015-11
1930,2015-02-02,15,3,specialty bar,5.2,Bakery & Sweets,15.600000000000001,2015-02
3623,2015-05-07,61,1,liquor,8.5,Beverages,8.5,2015-05
4082,2015-05-01,22,2,root vegetables,1.8,Fresh Food,3.6,2015-05
4387,2015-07-26,20,1,brown bread,0.8,Bakery & Sweets,0.8,2015-07
4424,2015-08-22,32,3,red/blush wine,12.2,Beverages,36.599999999999994,2015-08
3630,2015-07-24,45,3,curd,9.8,Dairy,29.400000000000002,2015-07
2202,2015-05-28,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2015-05
3036,2015-09-18,2,2,whole milk,1.8,Dairy,3.6,2015-09
4529,2015-05-10,4,1,other vegetables,0.8,Fresh Food,0.8,2015-05
1968,2015-02-16,36,2,frozen meals,9.7,Frozen & Processed Food,19.4,2015-02
1511,2015-03-22,71,1,shopping bags,5.12,Household & Hygiene,5.12,2015-03
1503,2015-08-17,2,1,whole milk,1.8,Dairy,1.8,2015-08
2091,2015-07-30,66,3,onions,1.3,Fresh Food,3.9000000000000004,2015-07
1651,2015-02-22,17,1,bottled water,0.5,Beverages,0.5,2015-02
1553,2015-03-20,123,3,mustard,5.2,Pantry Staples,15.600000000000001,2015-03
4746,2015-12-09,18,1,yogurt,2.2,Dairy,2.2,2015-12
2902,2015-06-12,4,1,other vegetables,0.8,Fresh Food,0.8,2015-06
4205,2015-01-29,74,2,whipped/sour cream,5.5,Dairy,11.0,2015-01
1508,2015-11-15,25,2,canned beer,1.1,Beverages,2.2,2015-11
2403,2015-12-01,18,3,yogurt,2.2,Dairy,6.6000000000000005,2015-12
4705,2015-05-22,25,2,canned beer,1.1,Beverages,2.2,2015-05
1285,2015-07-21,96,1,hygiene articles,7.5,Household & Hygiene,7.5,2015-07
4238,2015-12-03,66,3,onions,1.3,Fresh Food,3.9000000000000004,2015-12
1938,2015-05-08,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2015-05
3402,2015-05-23,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,2015-05
4031,2015-10-18,38,1,soda,0.8,Beverages,0.8,2015-10
1739,2015-05-31,38,2,soda,0.8,Beverages,1.6,2015-05
2104,2015-02-27,65,3,candy,3.6,Bakery & Sweets,10.8,2015-02
4516,2015-12-07,65,1,candy,3.6,Bakery & Sweets,3.6,2015-12
3485,2015-07-22,1,2,tropical fruit,7.8,Fresh Food,15.6,2015-07
4462,2015-06-07,7,2,citrus fruit,1.5,Fresh Food,3.0,2015-06
2544,2015-01-29,26,3,berries,10.8,Fresh Food,32.400000000000006,2015-01
2805,2015-08-30,58,1,ice cream,1.8,Frozen & Processed Food,1.8,2015-08
2969,2015-08-24,101,2,canned fish,2.1,Frozen & Processed Food,4.2,2015-08
3563,2015-11-25,2,1,whole milk,1.8,Dairy,1.8,2015-11
2683,2015-01-18,32,2,red/blush wine,12.2,Beverages,24.4,2015-01
3776,2015-07-18,38,3,soda,0.8,Beverages,2.4000000000000004,2015-07
1331,2015-11-29,22,3,root vegetables,1.8,Fresh Food,5.4,2015-11
1498,2015-05-28,51,2,dessert,1.15,Bakery & Sweets,2.3,2015-05
3890,2015-01-11,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2015-01
4559,2015-02-07,2,2,whole milk,1.8,Dairy,3.6,2015-02
2723,2015-01-31,136,1,dishes,6.8,Specialty & Seasonal,6.8,2015-01
2925,2015-12-11,154,2,cake bar,2.4,Bakery & Sweets,4.8,2015-12
3684,2015-02-15,14,3,chocolate,11.5,Bakery & Sweets,34.5,2015-02
1770,2015-11-19,71,1,shopping bags,5.12,Household & Hygiene,5.12,2015-11
3661,2015-06-17,11,3,butter,3.2,Dairy,9.600000000000001,2015-06
1044,2015-10-25,45,1,curd,9.8,Dairy,9.8,2015-10
3031,2015-11-25,20,2,brown bread,0.8,Bakery & Sweets,1.6,2015-11
3028,2015-05-19,18,3,yogurt,2.2,Dairy,6.6000000000000005,2015-05
3035,2015-03-04,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2015-03
3189,2015-11-23,12,1,fruit/vegetable juice,2.1,Beverages,2.1,2015-11
3766,2015-11-08,71,1,shopping bags,5.12,Household & Hygiene,5.12,2015-11
4540,2015-08-04,49,1,beverages,1.1,Beverages,1.1,2015-08
4362,2015-07-11,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,2015-07
4355,2015-11-21,50,2,bottled beer,1.8,Beverages,3.6,2015-11
1510,2015-10-25,38,1,soda,0.8,Beverages,0.8,2015-10
4299,2015-08-14,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2015-08
1982,2015-12-14,11,1,butter,3.2,Dairy,3.2,2015-12
3365,2015-08-13,104,2,cat food,11.2,Pet Care,22.4,2015-08
3653,2015-11-09,32,1,red/blush wine,12.2,Beverages,12.2,2015-11
1795,2015-04-03,2,2,whole milk,1.8,Dairy,3.6,2015-04
4693,2015-04-24,74,3,whipped/sour cream,5.5,Dairy,16.5,2015-04
4219,2015-10-16,119,1,long life bakery product,9.9,Bakery & Sweets,9.9,2015-10
3636,2015-05-14,2,1,whole milk,1.8,Dairy,1.8,2015-05
1595,2015-04-11,38,3,soda,0.8,Beverages,2.4000000000000004,2015-04
3196,2015-05-05,2,1,whole milk,1.8,Dairy,1.8,2015-05
2657,2015-05-21,91,1,frozen dessert,2.8,Frozen & Processed Food,2.8,2015-05
4656,2015-10-14,40,3,grapes,9.4,Fresh Food,28.200000000000003,2015-10
4239,2015-02-11,26,3,berries,10.8,Fresh Food,32.400000000000006,2015-02
1510,2015-08-21,2,2,whole milk,1.8,Dairy,3.6,2015-08
3462,2015-01-21,150,3,nut snack,4.9,Snacks,14.700000000000001,2015-01
3794,2015-11-01,63,3,liquor (appetizer),11.2,Beverages,33.599999999999994,2015-11
1408,2015-03-01,38,1,soda,0.8,Beverages,0.8,2015-03
3686,2015-08-29,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-08
